State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
TN,2018,May,12 month-ending,Number of Drug Overdose Deaths,1802,100,0.288377708,Tennessee,1858
TN,2018,November,12 month-ending,Number of Drug Overdose Deaths,1851,100,0.3918746,Tennessee,1933
TN,2018,October,12 month-ending,Number of Drug Overdose Deaths,1837,100,0.368762108,Tennessee,1913
TN,2018,September,12 month-ending,Number of Drug Overdose Deaths,1831,100,0.355420157,Tennessee,1904
TN,2019,April,12 month-ending,Number of Drug Overdose Deaths,1903,100,0.419360475,Tennessee,1994
TN,2019,August,12 month-ending,Number of Drug Overdose Deaths,1999,100,0.326440335,Tennessee,2071
TN,2019,December,12 month-ending,Number of Drug Overdose Deaths,2138,100,0.158388659,Tennessee,2170
TN,2019,February,12 month-ending,Number of Drug Overdose Deaths,1861,100,0.440427147,Tennessee,1956
TN,2019,January,12 month-ending,Number of Drug Overdose Deaths,1881,100,0.437195452,Tennessee,1976
TN,2019,July,12 month-ending,Number of Drug Overdose Deaths,1986,100,0.358977781,Tennessee,2066
TN,2019,June,12 month-ending,Number of Drug Overdose Deaths,1965,100,0.388,Tennessee,2051
TN,2019,March,12 month-ending,Number of Drug Overdose Deaths,1881,100,0.435229239,Tennessee,1975
TN,2019,May,12 month-ending,Number of Drug Overdose Deaths,1920,100,0.398635543,Tennessee,2007
TN,2019,November,12 month-ending,Number of Drug Overdose Deaths,2116,100,0.218569101,Tennessee,2163
TN,2019,October,12 month-ending,Number of Drug Overdose Deaths,2081,100,0.253120941,Tennessee,2136
TN,2019,September,12 month-ending,Number of Drug Overdose Deaths,2033,100,0.280514232,Tennessee,2094
TN,2020,April,12 month-ending,Number of Drug Overdose Deaths,2354,100,0.139044104,Tennessee,2383
TN,2020,August,12 month-ending,Number of Drug Overdose Deaths,2827,100,0.155379873,Tennessee,2868
TN,2020,December,12 month-ending,Number of Drug Overdose Deaths,3090,100,0.15723804,Tennessee,3135
TN,2020,February,12 month-ending,Number of Drug Overdose Deaths,2202,100,0.147863181,Tennessee,2232
TN,2020,January,12 month-ending,Number of Drug Overdose Deaths,2161,100,0.150720839,Tennessee,2191
TN,2020,July,12 month-ending,Number of Drug Overdose Deaths,2728,100,0.146668353,Tennessee,2764
TN,2020,June,12 month-ending,Number of Drug Overdose Deaths,2634,100,0.142743242,Tennessee,2668
TN,2020,March,12 month-ending,Number of Drug Overdose Deaths,2274,100,0.137900529,Tennessee,2302
TN,2020,May,12 month-ending,Number of Drug Overdose Deaths,2520,100,0.138459349,Tennessee,2551
TN,2020,November,12 month-ending,Number of Drug Overdose Deaths,3025,100,0.149956653,Tennessee,3066
TN,2020,October,12 month-ending,Number of Drug Overdose Deaths,2975,100,0.155892123,Tennessee,3018
TN,2020,September,12 month-ending,Number of Drug Overdose Deaths,2891,100,0.167582048,Tennessee,2937
TN,2021,April,12 month-ending,Number of Drug Overdose Deaths,3512,100,0.159050853,Tennessee,3564
TN,2021,August,12 month-ending,Number of Drug Overdose Deaths,3603,100,0.161370803,Tennessee,3657
TN,2021,December,12 month-ending,Number of Drug Overdose Deaths,3861,100,0.153379067,Tennessee,3915
TN,2021,February,12 month-ending,Number of Drug Overdose Deaths,3323,100,0.144062564,Tennessee,3366
TN,2021,January,12 month-ending,Number of Drug Overdose Deaths,3215,100,0.152150355,Tennessee,3260
TN,2021,July,12 month-ending,Number of Drug Overdose Deaths,3535,100,0.165543337,Tennessee,3590
TN,2021,June,12 month-ending,Number of Drug Overdose Deaths,3508,100,0.163398693,Tennessee,3562
TN,2021,March,12 month-ending,Number of Drug Overdose Deaths,3415,100,0.150268646,Tennessee,3462
TN,2021,May,12 month-ending,Number of Drug Overdose Deaths,3485,100,0.164834577,Tennessee,3539
TN,2021,November,12 month-ending,Number of Drug Overdose Deaths,3814,100,0.151930133,Tennessee,3867
TN,2021,October,12 month-ending,Number of Drug Overdose Deaths,3749,100,0.154998974,Tennessee,3803
TN,2021,September,12 month-ending,Number of Drug Overdose Deaths,3688,100,0.152605638,Tennessee,3740
TN,2022,April,12 month-ending,Number of Drug Overdose Deaths,3819,100,0.129495802,Tennessee,3862
TN,2022,August,12 month-ending,Number of Drug Overdose Deaths,3739,100,0.104390805,Tennessee,3769
TN,2022,December,12 month-ending,Number of Drug Overdose Deaths,3862,100,0.108313025,Tennessee,3895
TN,2022,February,12 month-ending,Number of Drug Overdose Deaths,3842,100,0.148081716,Tennessee,3894
TN,2022,January,12 month-ending,Number of Drug Overdose Deaths,3806,100,0.148685556,Tennessee,3857
TN,2022,July,12 month-ending,Number of Drug Overdose Deaths,3784,100,0.109984497,Tennessee,3817
TN,2022,June,12 month-ending,Number of Drug Overdose Deaths,3753,100,0.118529396,Tennessee,3790
TN,2022,March,12 month-ending,Number of Drug Overdose Deaths,3864,100,0.137249805,Tennessee,3911
TN,2022,May,12 month-ending,Number of Drug Overdose Deaths,3785,100,0.121603489,Tennessee,3824
TN,2022,November,12 month-ending,Number of Drug Overdose Deaths,3784,100,0.1054876,Tennessee,3815
TN,2022,October,12 month-ending,Number of Drug Overdose Deaths,3752,100,0.099501375,Tennessee,3780
TN,2022,September,12 month-ending,Number of Drug Overdose Deaths,3750,100,0.100253388,Tennessee,3778
TN,2023,April,12 month-ending,Number of Drug Overdose Deaths,3871,100,0.14278634,Tennessee,3924
TN,2023,August,12 month-ending,Number of Drug Overdose Deaths,3882,100,0.208221786,Tennessee,3972
TN,2023,February,12 month-ending,Number of Drug Overdose Deaths,3871,100,0.123774048,Tennessee,3904
TN,2023,January,12 month-ending,Number of Drug Overdose Deaths,3895,100,0.116626829,Tennessee,3911
TN,2023,July,12 month-ending,Number of Drug Overdose Deaths,3848,100,0.180293451,Tennessee,3922
TN,2023,June,12 month-ending,Number of Drug Overdose Deaths,3917,100,0.166607586,Tennessee,3981
TN,2023,March,12 month-ending,Number of Drug Overdose Deaths,3861,100,0.13588562,Tennessee,3912
TN,2023,May,12 month-ending,Number of Drug Overdose Deaths,3912,100,0.160328201,Tennessee,3978
TN,2023,November,12 month-ending,Number of Drug Overdose Deaths,3736,100,0.313193736,Tennessee,3862
TN,2023,October,12 month-ending,Number of Drug Overdose Deaths,3804,100,0.266367252,Tennessee,3917
TN,2023,September,12 month-ending,Number of Drug Overdose Deaths,3862,100,0.223897484,Tennessee,3954
TX,2015,April,12 month-ending,Number of Drug Overdose Deaths,2533,100,0.178251239,Texas,2577
TX,2015,August,12 month-ending,Number of Drug Overdose Deaths,2590,100,0.173749291,Texas,2633
TX,2015,December,12 month-ending,Number of Drug Overdose Deaths,2579,100,0.177733431,Texas,2623
TX,2015,February,12 month-ending,Number of Drug Overdose Deaths,2520,100,0.185013876,Texas,2565
TX,2015,January,12 month-ending,Number of Drug Overdose Deaths,2577,100,0.183968603,Texas,2623
TX,2015,July,12 month-ending,Number of Drug Overdose Deaths,2564,100,0.173163786,Texas,2607
TX,2015,June,12 month-ending,Number of Drug Overdose Deaths,2517,100,0.171903252,Texas,2558
TX,2015,March,12 month-ending,Number of Drug Overdose Deaths,2544,100,0.181538152,Texas,2589
TX,2015,May,12 month-ending,Number of Drug Overdose Deaths,2539,100,0.17702741,Texas,2582
TX,2015,November,12 month-ending,Number of Drug Overdose Deaths,2591,100,0.171290649,Texas,2633
TX,2015,October,12 month-ending,Number of Drug Overdose Deaths,2625,100,0.174192545,Texas,2669
TX,2015,September,12 month-ending,Number of Drug Overdose Deaths,2615,100,0.177129975,Texas,2660
TX,2016,April,12 month-ending,Number of Drug Overdose Deaths,2685,100,0.175170726,Texas,2730
TX,2016,August,12 month-ending,Number of Drug Overdose Deaths,2741,100,0.177923021,Texas,2788
TX,2016,December,12 month-ending,Number of Drug Overdose Deaths,2812,100,0.173473001,Texas,2859
TX,2016,February,12 month-ending,Number of Drug Overdose Deaths,2645,100,0.167950274,Texas,2687
TX,2016,January,12 month-ending,Number of Drug Overdose Deaths,2593,100,0.167940213,Texas,2634
TX,2016,July,12 month-ending,Number of Drug Overdose Deaths,2731,100,0.173234491,Texas,2776
TX,2016,June,12 month-ending,Number of Drug Overdose Deaths,2724,100,0.180849733,Texas,2772
TX,2016,March,12 month-ending,Number of Drug Overdose Deaths,2645,100,0.165515218,Texas,2686
TX,2016,May,12 month-ending,Number of Drug Overdose Deaths,2697,100,0.17716412,Texas,2743
TX,2016,November,12 month-ending,Number of Drug Overdose Deaths,2773,100,0.173351234,Texas,2819
TX,2016,October,12 month-ending,Number of Drug Overdose Deaths,2749,100,0.17787998,Texas,2796
TX,2016,September,12 month-ending,Number of Drug Overdose Deaths,2762,100,0.177346218,Texas,2809
TX,2017,April,12 month-ending,Number of Drug Overdose Deaths,2797,100,0.148396605,Texas,2835
TX,2017,August,12 month-ending,Number of Drug Overdose Deaths,2855,100,0.118640802,Texas,2883
TX,2017,December,12 month-ending,Number of Drug Overdose Deaths,2950,100,0.070706568,Texas,2962
TX,2017,February,12 month-ending,Number of Drug Overdose Deaths,2813,100,0.157653866,Texas,2854
TX,2017,January,12 month-ending,Number of Drug Overdose Deaths,2810,100,0.167569224,Texas,2855
TX,2017,July,12 month-ending,Number of Drug Overdose Deaths,2878,100,0.129386455,Texas,2910
TX,2017,June,12 month-ending,Number of Drug Overdose Deaths,2840,100,0.131397378,Texas,2872
TX,2017,March,12 month-ending,Number of Drug Overdose Deaths,2814,100,0.156609108,Texas,2855
TX,2017,May,12 month-ending,Number of Drug Overdose Deaths,2830,100,0.141553948,Texas,2866
TX,2017,November,12 month-ending,Number of Drug Overdose Deaths,2928,100,0.091831051,Texas,2947
TX,2017,October,12 month-ending,Number of Drug Overdose Deaths,2879,100,0.103264675,Texas,2902
TX,2017,September,12 month-ending,Number of Drug Overdose Deaths,2868,100,0.109289065,Texas,2893
TX,2018,April,12 month-ending,Number of Drug Overdose Deaths,2989,100,0.109163389,Texas,3015
TX,2018,August,12 month-ending,Number of Drug Overdose Deaths,3027,100,0.148052503,Texas,3068
TX,2018,December,12 month-ending,Number of Drug Overdose Deaths,2971,100,0.207325164,Texas,3033
TX,2018,February,12 month-ending,Number of Drug Overdose Deaths,2987,100,0.086270763,Texas,3005
TX,2018,January,12 month-ending,Number of Drug Overdose Deaths,2969,100,0.075796845,Texas,2983
TX,2018,July,12 month-ending,Number of Drug Overdose Deaths,2975,100,0.140523194,Texas,3012
TX,2018,June,12 month-ending,Number of Drug Overdose Deaths,2997,100,0.136322695,Texas,3033
TX,2018,March,12 month-ending,Number of Drug Overdose Deaths,2977,100,0.09805452,Texas,2999
TX,2018,May,12 month-ending,Number of Drug Overdose Deaths,2960,100,0.121864428,Texas,2990
TX,2018,November,12 month-ending,Number of Drug Overdose Deaths,3011,100,0.190512293,Texas,3067
TX,2018,October,12 month-ending,Number of Drug Overdose Deaths,3036,100,0.168324779,Texas,3084
TX,2018,September,12 month-ending,Number of Drug Overdose Deaths,3035,100,0.158811873,Texas,3080
TX,2019,April,12 month-ending,Number of Drug Overdose Deaths,2961,100,0.206128492,Texas,3022
TX,2019,August,12 month-ending,Number of Drug Overdose Deaths,2978,100,0.199545996,Texas,3037
TX,2019,December,12 month-ending,Number of Drug Overdose Deaths,3123,100,0.178733174,Texas,3177
TX,2019,February,12 month-ending,Number of Drug Overdose Deaths,2912,100,0.217796673,Texas,2976
TX,2019,January,12 month-ending,Number of Drug Overdose Deaths,2968,100,0.211537985,Texas,3031
TX,2019,July,12 month-ending,Number of Drug Overdose Deaths,2957,100,0.197837047,Texas,3015
TX,2019,June,12 month-ending,Number of Drug Overdose Deaths,2952,100,0.196421099,Texas,3009
TX,2019,March,12 month-ending,Number of Drug Overdose Deaths,2954,100,0.215505497,Texas,3018
TX,2019,May,12 month-ending,Number of Drug Overdose Deaths,2979,100,0.203781554,Texas,3040
TX,2019,November,12 month-ending,Number of Drug Overdose Deaths,3050,100,0.185086228,Texas,3105
TX,2019,October,12 month-ending,Number of Drug Overdose Deaths,3005,100,0.199844998,Texas,3065
TX,2019,September,12 month-ending,Number of Drug Overdose Deaths,2956,100,0.203056117,Texas,3016
TX,2020,April,12 month-ending,Number of Drug Overdose Deaths,3386,100,0.153799271,Texas,3434
TX,2020,August,12 month-ending,Number of Drug Overdose Deaths,3888,100,0.135816256,Texas,3934
TX,2020,December,12 month-ending,Number of Drug Overdose Deaths,4154,100,0.130468544,Texas,4201
TX,2020,February,12 month-ending,Number of Drug Overdose Deaths,3258,100,0.16690235,Texas,3309
TX,2020,January,12 month-ending,Number of Drug Overdose Deaths,3186,100,0.176482818,Texas,3240
TX,2020,July,12 month-ending,Number of Drug Overdose Deaths,3744,100,0.14290675,Texas,3792
TX,2020,June,12 month-ending,Number of Drug Overdose Deaths,3613,100,0.148494342,Texas,3662
TX,2020,March,12 month-ending,Number of Drug Overdose Deaths,3291,100,0.156567427,Texas,3339
TX,2020,May,12 month-ending,Number of Drug Overdose Deaths,3497,100,0.147669372,Texas,3544
TX,2020,November,12 month-ending,Number of Drug Overdose Deaths,4065,100,0.134421195,Texas,4113
TX,2020,October,12 month-ending,Number of Drug Overdose Deaths,4015,100,0.13141372,Texas,4061
TX,2020,September,12 month-ending,Number of Drug Overdose Deaths,3985,100,0.129752834,Texas,4029
TX,2021,April,12 month-ending,Number of Drug Overdose Deaths,4621,100,0.146266387,Texas,4682
TX,2021,August,12 month-ending,Number of Drug Overdose Deaths,4739,100,0.218000163,Texas,4844
TX,2021,December,12 month-ending,Number of Drug Overdose Deaths,4912,100,0.262974708,Texas,5048
TX,2021,February,12 month-ending,Number of Drug Overdose Deaths,4356,100,0.131363011,Texas,4405
TX,2021,January,12 month-ending,Number of Drug Overdose Deaths,4254,100,0.128518234,Texas,4301
TX,2021,July,12 month-ending,Number of Drug Overdose Deaths,4758,100,0.201141919,Texas,4853
TX,2021,June,12 month-ending,Number of Drug Overdose Deaths,4742,100,0.187894633,Texas,4829
TX,2021,March,12 month-ending,Number of Drug Overdose Deaths,4532,100,0.135642167,Texas,4586
TX,2021,May,12 month-ending,Number of Drug Overdose Deaths,4675,100,0.161622472,Texas,4745
TX,2021,November,12 month-ending,Number of Drug Overdose Deaths,4916,100,0.241966356,Texas,5039
TX,2021,October,12 month-ending,Number of Drug Overdose Deaths,4864,100,0.230446853,Texas,4979
TX,2021,September,12 month-ending,Number of Drug Overdose Deaths,4825,100,0.22264265,Texas,4934
TX,2022,April,12 month-ending,Number of Drug Overdose Deaths,4956,100,0.26749922,Texas,5096
TX,2022,August,12 month-ending,Number of Drug Overdose Deaths,5176,100,0.310803915,Texas,5351
TX,2022,December,12 month-ending,Number of Drug Overdose Deaths,5457,100,0.299847632,Texas,5634
TX,2022,February,12 month-ending,Number of Drug Overdose Deaths,4990,100,0.268556147,Texas,5132
TX,2022,January,12 month-ending,Number of Drug Overdose Deaths,4911,100,0.2675767,Texas,5050
TX,2022,July,12 month-ending,Number of Drug Overdose Deaths,5122,100,0.283044079,Texas,5277
TX,2022,June,12 month-ending,Number of Drug Overdose Deaths,5030,100,0.253574725,Texas,5163
TX,2022,March,12 month-ending,Number of Drug Overdose Deaths,4963,100,0.273292577,Texas,5107
TX,2022,May,12 month-ending,Number of Drug Overdose Deaths,4985,100,0.266792275,Texas,5126
TX,2022,November,12 month-ending,Number of Drug Overdose Deaths,5335,100,0.315288858,Texas,5518
TX,2022,October,12 month-ending,Number of Drug Overdose Deaths,5321,100,0.317697627,Texas,5506
TX,2022,September,12 month-ending,Number of Drug Overdose Deaths,5234,100,0.322496749,Texas,5419
TX,2023,April,12 month-ending,Number of Drug Overdose Deaths,5533,100,0.375263259,Texas,5769
TX,2023,August,12 month-ending,Number of Drug Overdose Deaths,5695,100,0.29874952,Texas,5891
TX,2023,February,12 month-ending,Number of Drug Overdose Deaths,5459,100,0.369733741,Texas,5672
TX,2023,January,12 month-ending,Number of Drug Overdose Deaths,5498,100,0.334006362,Texas,5668
TX,2023,July,12 month-ending,Number of Drug Overdose Deaths,5586,100,0.32043907,Texas,5792
TX,2023,June,12 month-ending,Number of Drug Overdose Deaths,5574,100,0.357174672,Texas,5798
TX,2023,March,12 month-ending,Number of Drug Overdose Deaths,5496,100,0.381562231,Texas,5738
TX,2023,May,12 month-ending,Number of Drug Overdose Deaths,5559,100,0.364178116,Texas,5795
TX,2023,November,12 month-ending,Number of Drug Overdose Deaths,5602,100,0.415593087,Texas,5864
TX,2023,October,12 month-ending,Number of Drug Overdose Deaths,5608,100,0.368535137,Texas,5848
TX,2023,September,12 month-ending,Number of Drug Overdose Deaths,5639,100,0.320530604,Texas,5841
US,2015,April,12 month-ending,Number of Drug Overdose Deaths,48748,100,0.146454116,United States,49387
